OSHPD_ID,FAC_NAME,FAC_OPER_CURRYR,LIC_STATUS,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,EMSA_TRAUMA_PEDS_CTR_DESIG,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,ED_ANESTH_AVAIL24HRS,ED_ANESTH_AVAIL_ON_CALL,ED_LAB_SVCS_AVAIL24HRS,ED_LAB_SVCS_AVAIL_ON_CALL,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,ED_PHARM_AVAIL24HRS,ED_PHARM_AVAIL_ON_CALL,ED_PHYSN_AVAIL24HRS,ED_PHYSN_AVAIL_ON_CALL,ED_PSYCH_ER_AVAIL24HRS,ED_PSYCH_ER_AVAIL_ON_CALL,ED_RADIOL_SVCS_AVAIL24HRS,ED_RADIOL_SVCS_AVAIL_ON_CALL,EMS_VISITS_NON_URGENT_NOT_adm,EMS_VISITS_NON_URGENT_adm,EMS_VISITS_URGENT_NOT_adm,EMS_VISITS_URGENT_adm,EMS_VISITS_MODERATE_NOT_adm,EMS_VISITS_MODERATE_adm,EMS_VISITS_SEVERE_NOT_adm,EMS_VISITS_SEVERE_adm,EMS_VISITS_CRITICAL_NOT_adm,EMS_VISITS_CRITICAL_adm,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,year,Responder_status,EMS_Minor_TOTL_VIS,EMS_lowmoderate_TOTL_VIS,EMS_Moderate_TOTL_VIS,EMS_SEV_WO_Threat_totl_vis,EMS_SEV_W_THREAT_TOTL_VIS,lvl_not_specified,emsa_county,EMSA_TRAUMA_CTR_DESIG,emsa1,emsa2,emsa3,emsa4,emsa0,EMSA_TRAUMA_PEDS_CTR_count,dhs_ed_lic_levl,all_ed,ed_none,basic,comprehensive,standby
106304306,KAISER FND HOSP - ORANGE COUNTY - IRVINE,Yes,Open,,NO,74,37,45,116o,,13 - Orange,Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,,YES,YES,,YES,,,YES,YES,,74,4,3055,0,24426,1357,5095,2855,428,1096,33078,5312,38390,36,0,309,Yes,22,3,4,3,2,0,2,2,3,0,0,3,44,2013,Responder,78,3055,25783,7950,1524,0,,N/A,,,,,1,,Basic,Yes,,1,,
106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,Yes,Open,,NO,68,37,46,116m,,13 - Orange,Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,,YES,YES,,YES,,,YES,YES,,1239,3,2486,0,49013,2430,10316,2165,1162,1768,64216,6366,70582,36,18223,41,Yes,29,0,26,33,19,22,39,23,18,26,25,86,346,2017,Responder,1242,2486,51443,12481,2930,0,,N/A,,,,,1,,Basic,Yes,,1,,
106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,Yes,Open,,NO,68,37,46,116m,,13 - Orange,Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,,YES,YES,,YES,,,YES,YES,,1937,160,1180,0,47924,2633,8940,2671,580,1407,60561,6871,67432,36,0,385,Yes,31,41,0,4,0,8,2,4,20,4,2,38,154,2016,Responder,2097,1180,50557,11611,1987,0,,N/A,,,,,1,,Basic,Yes,,1,,
106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,Yes,Open,,NO,68,37,46,116m,,13 - Orange,Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,,YES,YES,,YES,,,YES,YES,,260,5,3092,0,44437,3032,7266,3000,393,1337,55448,7374,62822,36,0,1808,Yes,121,59,96,102,61,54,29,59,55,31,9,39,715,2015,Responder,265,3092,47469,10266,1730,0,,N/A,,,,,1,,Basic,Yes,,1,,
106304409,KAISER FND HOSP - ORANGE COUNTY - ANAHEIM,Yes,Open,,NO,68,37,46,116m,,13 - Orange,Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,,YES,YES,,YES,,,YES,YES,,212,3,6232,0,37703,3187,5884,2910,257,669,50288,6769,57057,36,0,533,Yes,3,0,2,0,0,2,4,2,2,17,6,10,48,2014,Responder,215,6232,40890,8794,926,0,,N/A,,,,,1,,Basic,Yes,,1,,
106304409,KAISER FND HOSP - ORANGE COUNTY - ANAHEIM,Yes,Open,,NO,68,37,46,116m,,13 - Orange,Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,,YES,YES,,YES,,,YES,YES,,175,5,5359,0,32552,2263,4733,3210,338,845,43157,6323,49480,36,0,1135,Yes,59,0,24,12,0,2,3,0,1,2,0,6,109,2013,Responder,180,5359,34815,7943,1183,0,,N/A,,,,,1,,Basic,Yes,,1,,
106304460,HOAG ORTHOPEDIC INSTITUTE,Yes,Open,,NO,74,37,45,116o,,13 - Orange,Orange,General Acute Care,Investor - Limited Liability Company,Orthopedic or Pediatric Orthopedic,0,0,0,YES,,YES,,YES,,YES,,YES,,,,YES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106304460,HOAG ORTHOPEDIC INSTITUTE,Yes,Open,,NO,74,37,45,116o,,13 - Orange,Orange,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,0,0,0,YES,,YES,,YES,,YES,,YES,,,,YES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106304460,HOAG ORTHOPEDIC INSTITUTE,Yes,Open,,NO,74,37,45,116o,,13 - Orange,Orange,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,0,0,0,YES,,YES,,YES,,YES,,YES,,,,YES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106304460,HOAG ORTHOPEDIC INSTITUTE,Yes,Open,,NO,74,37,45,116o,,13 - Orange,Orange,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,0,0,0,YES,,YES,,YES,,YES,,YES,,,,YES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106304460,HOAG ORTHOPEDIC INSTITUTE,Yes,Open,,NO,74,37,45,116o,,13 - Orange,Orange,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,0,0,0,YES,,YES,,YES,,YES,,YES,,,,YES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106310791,SUTTER AUBURN FAITH HOSPITAL,Yes,Open,,NO,1,1,1,119,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,YES,,YES,,YES,,,,YES,,235,0,2079,0,10213,23,8882,286,5511,2237,26920,2546,29466,14,0,543,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,235,2079,10236,9168,7748,0,,N/A,,,,,1,,Basic,Yes,,1,,
106310791,SUTTER AUBURN FAITH HOSPITAL,Yes,Open,,NO,1,1,1,119,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,YES,,YES,,YES,,,YES,YES,,308,0,2579,0,10132,2,8634,339,4699,2622,26352,2963,29315,14,0,540,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,308,2579,10134,8973,7321,0,,N/A,,,,,1,,Basic,Yes,,1,,
106310791,SUTTER AUBURN FAITH HOSPITAL,Yes,Open,,NO,1,1,1,119,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,YES,,YES,,YES,,,YES,YES,,315,0,3028,0,9824,26,7402,383,4337,2485,24906,2894,27800,14,0,418,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,315,3028,9850,7785,6822,0,,N/A,,,,,1,,Basic,Yes,,1,,
106310791,SUTTER AUBURN FAITH HOSPITAL,Yes,Open,,NO,1,1,1,119,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,YES,,YES,,YES,,,YES,YES,,348,3,3284,11,9484,88,6875,529,3821,2167,23812,2798,26610,14,0,543,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,351,3295,9572,7404,5988,0,,N/A,,,,,1,,Basic,Yes,,1,,
106310791,SUTTER AUBURN FAITH HOSPITAL,Yes,Open,,NO,1,1,1,119,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,YES,,YES,,YES,,,YES,YES,,217,0,2704,7,8239,71,6001,477,3350,2883,20511,3438,23949,14,0,585,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,217,2711,8310,6478,6233,0,,N/A,,,,,1,,Basic,Yes,,1,,
106311000,SUTTER ROSEVILLE MEDICAL CENTER,Yes,Open,Level II,NO,6,4,4,121.2,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,4730,80,23012,412,30246,7667,8904,6107,888,858,67780,15124,82904,34,0,0,Yes,36,1,0,0,0,0,2,0,0,0,0,0,39,2017,Responder,4810,23424,37913,15011,1746,0,Sierra-Sacramento,Level II,,1,,,,,Basic,Yes,,1,,
106311000,SUTTER ROSEVILLE MEDICAL CENTER,Yes,Open,Level II,NO,6,4,4,121.2,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,2953,78,24644,403,30055,7499,7668,5973,443,839,65763,14792,80555,34,0,0,Yes,17,27,37,19,12,0,0,0,0,0,0,14,126,2016,Responder,3031,25047,37554,13641,1282,0,Sierra-Sacramento,Level II,,1,,,,,Basic,Yes,,1,,
106311000,SUTTER ROSEVILLE MEDICAL CENTER,Yes,Open,Level II,NO,6,4,4,121.2,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,4301,36,24068,1383,31658,6029,5484,5215,36,1058,65547,13721,79268,34,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,4337,25451,37687,10699,1094,0,Sierra-Sacramento,Level II,,1,,,,,Basic,Yes,,1,,
106311000,SUTTER ROSEVILLE MEDICAL CENTER,Yes,Open,Level II,NO,6,4,4,121.2,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,4333,35,24248,1319,31895,5750,5525,4974,36,1009,66037,13087,79124,34,4333,1468,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,4368,25567,37645,10499,1045,0,Sierra-Sacramento,Level II,,1,,,,,Basic,Yes,,1,,
106311000,SUTTER ROSEVILLE MEDICAL CENTER,Yes,Open,Level II,NO,6,4,4,121.1,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,609,70,22424,1368,31757,5995,6046,5076,180,627,61016,13136,74152,34,0,1506,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,679,23792,37752,11122,807,0,Sierra-Sacramento,Level II,,1,,,,,Basic,Yes,,1,,
106314024,KAISER FOUNDATION HOSPITAL - ROSEVILLE,Yes,Open,,NO,6,4,4,121.2,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,,YES,YES,,YES,,,YES,YES,,30525,37,22657,55,19414,362,26528,2685,8687,8596,107811,11735,119546,61,0,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,30562,22712,19776,29213,17283,0,,N/A,,,,,1,,Basic,Yes,,1,,
106314024,KAISER FOUNDATION HOSPITAL - ROSEVILLE,Yes,Open,,NO,6,4,4,121.2,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,,YES,YES,,YES,,,YES,YES,,27026,85,20376,106,18815,423,25347,3323,8551,5500,100115,9437,109552,61,0,99,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,27111,20482,19238,28670,14051,0,,N/A,,,,,1,,Basic,Yes,,1,,
106314024,KAISER FOUNDATION HOSPITAL - ROSEVILLE,Yes,Open,,NO,6,4,4,121.2,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,,YES,YES,,YES,,,YES,YES,,13796,1,9130,4,9909,93,13841,1547,3242,2542,49918,4187,54105,61,0,17,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,Responder,13797,9134,10002,15388,5784,0,,N/A,,,,,1,,Basic,Yes,,1,,
106314024,KAISER FND HOSP - ROSEVILLE,Yes,Open,,NO,6,4,4,121.2,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,,YES,YES,,YES,,,YES,YES,,25908,2,13187,104,18326,406,19601,3419,4605,3549,81627,7480,89107,73,0,109,Yes,0,0,5,0,0,0,0,0,0,0,0,0,5,2014,Responder,25910,13291,18732,23020,8154,0,,N/A,,,,,1,,Basic,Yes,,1,,
106314024,KAISER FND HOSP - ROSEVILLE,Yes,Open,,NO,6,4,4,121.1,,02 - Golden Empire,Placer,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,,YES,YES,,YES,,,YES,YES,,28153,4,14608,111,19821,1105,12559,4831,1174,1901,76315,7952,84267,73,0,90,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,28157,14719,20926,17390,3075,0,,N/A,,,,,1,,Basic,Yes,,1,,
106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,Yes,Open,,NO,1,1,1,124,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,YES,,566,0,1709,6,1188,70,254,14,22,1,3739,91,3830,3,0,30,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,566,1715,1258,268,23,0,,N/A,,,,,1,,Basic,Yes,,1,,
106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,Yes,Open,,NO,1,1,1,124,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,YES,,815,0,1579,0,1339,0,200,0,80,0,4013,136,4149,3,0,66,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,815,1579,1339,200,80,136,,N/A,,,,,1,,Basic,Yes,,1,,
106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,Yes,Open,,NO,1,1,1,124,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,YES,,387,0,915,4,1409,69,563,38,246,8,3520,119,3639,1,42,73,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,387,919,1478,601,254,0,,N/A,,,,,1,,Basic,Yes,,1,,
106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,Yes,Open,,NO,1,1,1,124,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,YES,,650,0,1574,6,2365,116,965,65,395,14,5949,201,6150,1,198,25,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,650,1580,2481,1030,409,0,,N/A,,,,,1,,Basic,Yes,,1,,
106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,Yes,Open,,NO,1,1,1,124,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,YES,,735,0,1103,7,1154,113,237,68,37,4,3266,192,3458,1,423,45,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,735,1110,1267,305,41,0,,N/A,,,,,1,,Basic,Yes,,1,,
106320986,PLUMAS DISTRICT HOSPITAL,Yes,Open,,NO,1,1,1,123.1,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,0,Standby,Standby,YES,,YES,,YES,,,YES,YES,,,YES,YES,,573,8,1361,42,1073,65,529,103,775,347,4311,565,4876,4,5107,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,581,1403,1138,632,1122,0,,N/A,,,,,1,,Standby,Yes,,,,1
106320986,PLUMAS DISTRICT HOSPITAL,Yes,Open,,NO,1,1,1,123.1,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,0,Standby,Standby,YES,,YES,,YES,,,YES,YES,,,,YES,,11,0,254,0,2357,16,1134,140,862,480,4618,636,5254,4,0,39,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,11,254,2373,1274,1342,0,,N/A,,,,,1,,Standby,Yes,,,,1
106320986,PLUMAS DISTRICT HOSPITAL,Yes,Open,,NO,1,1,1,123.1,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,0,Standby,Standby,YES,,YES,,YES,,,YES,YES,,,,YES,,426,0,1298,0,2979,0,1496,0,1374,0,7573,95,7668,4,126,40,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,426,1298,2979,1496,1374,95,,N/A,,,,,1,,Standby,Yes,,,,1
106320986,PLUMAS DISTRICT HOSPITAL,Yes,Open,,NO,1,1,1,123.1,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,0,Standby,Standby,,,,,,,,,YES,,,,,,154,0,651,0,2788,0,1540,0,1790,0,6923,99,7022,4,230,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,154,651,2788,1540,1790,99,,N/A,,,,,1,,Standby,Yes,,,,1
106321016,SENECA DISTRICT HOSPITAL,Yes,Open,Level IV,NO,1,1,1,125,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,0,Standby,Standby,,YES,,YES,,,,,,YES,,,,YES,153,0,1243,1,1040,4,482,12,106,0,3024,17,3041,2,0,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,153,1244,1044,494,106,0,Northern California,Level IV,,,,1,,,Standby,Yes,,,,1
106321016,SENECA DISTRICT HOSPITAL,Yes,Open,Level IV,NO,1,1,1,125,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,0,Standby,Standby,,YES,,YES,,,,,,YES,,,,YES,127,0,1151,0,1169,6,359,141,129,11,2935,158,3093,2,0,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,127,1151,1175,500,140,0,Northern California,Level IV,,,,1,,,Standby,Yes,,,,1
106321016,SENECA DISTRICT HOSPITAL,Yes,Open,Level IV,NO,1,1,1,125,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,0,Standby,Standby,,YES,,YES,,,,,,YES,,,,YES,277,0,1004,0,879,45,406,178,114,24,2680,247,2927,2,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,277,1004,924,584,138,0,Northern California,Level IV,,,,1,,,Standby,Yes,,,,1
106321016,SENECA HEALTHCARE DISTRICT,Yes,Open,Level IV,NO,1,1,1,125,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,0,Standby,Standby,,YES,,YES,,,,,,YES,,,,YES,327,0,1044,1,891,12,437,92,82,26,2781,131,2912,2,0,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,327,1045,903,529,108,0,Northern California,Level IV,,,,1,,,Standby,Yes,,,,1
106321016,SENECA HEALTHCARE DISTRICT,Yes,Open,Level IV,NO,1,1,1,125,,01 - Northern California,Plumas,General Acute Care,District,General Medical / Surgical,0,Standby,Standby,,,,YES,,,,,,YES,,,,YES,461,0,926,1,734,0,533,156,274,105,2928,262,3190,2,0,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,461,927,734,689,379,0,Northern California,Level IV,,,,1,,,Standby,Yes,,,,1
106331145,CORONA REGIONAL MEDICAL CENTER-MAGNOLIA,Yes,Open,,NO,60,31,42,135f,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,Psychiatric,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106331145,CORONA REGIONAL MEDICAL CENTER-MAGNOLIA,Yes,Open,,NO,60,31,42,135f,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,Psychiatric,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106331145,CORONA REGIONAL MEDICAL CENTER-MAGNOLIA,Yes,Open,,NO,60,31,42,135f,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,Psychiatric,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106331145,CORONA REGIONAL MEDICAL CENTER-MAGNOLIA,Yes,Open,,NO,60,31,42,135f,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,Psychiatric,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106331145,CORONA REGIONAL MEDICAL CENTER-MAGNOLIA,Yes,Open,,NO,60,31,42,135f,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,Psychiatric,0,0,0,,YES,,YES,,YES,,YES,,YES,,YES,,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106331152,CORONA REGIONAL MEDICAL CENTER-MAIN,Yes,Open,,NO,60,31,42,135d,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,YES,YES,,791,0,4718,5,16055,24,18304,57,4182,4941,44050,5027,49077,46,0,450,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,791,4723,16079,18361,9123,0,,N/A,,,,,1,,Basic,Yes,,1,,
106331152,CORONA REGIONAL MEDICAL CENTER-MAIN,Yes,Open,,NO,60,31,42,135d,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,YES,,721,0,4564,0,14416,0,13227,0,7186,0,40114,5093,45207,19,0,484,Yes,0,0,0,0,0,0,0,0,7,0,0,0,7,2016,Responder,721,4564,14416,13227,7186,5093,,N/A,,,,,1,,Basic,Yes,,1,,
106331152,CORONA REGIONAL MEDICAL CENTER-MAIN,Yes,Open,,NO,60,31,42,135d,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,YES,,1378,0,3540,0,15016,0,14133,0,7139,0,41206,5769,46975,19,0,1303,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,1378,3540,15016,14133,7139,5769,,N/A,,,,,1,,Basic,Yes,,1,,
106331152,CORONA REGIONAL MEDICAL CENTER-MAIN,Yes,Open,,NO,60,31,42,135d,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,YES,,1886,0,2718,0,14273,0,15549,0,6798,0,41224,5319,46543,19,0,2795,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,1886,2718,14273,15549,6798,5319,,N/A,,,,,1,,Basic,Yes,,1,,
106331152,CORONA REGIONAL MEDICAL CENTER-MAIN,Yes,Open,,NO,60,31,42,135d,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,YES,,2120,0,2327,0,13379,0,13219,0,6383,0,37428,5070,42498,19,0,2399,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,2120,2327,13379,13219,6383,5070,,N/A,,,,,1,,Basic,Yes,,1,,
106331164,DESERT REGIONAL MEDICAL CENTER,Yes,Open,Level II,NO,42,28,36,129.4,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,General Medical / Surgical,0,Comprehensive,Comprehensive,YES,,YES,,YES,,YES,,YES,,YES,,YES,,1061,1,5986,3,25135,82,21306,1250,10218,10056,63706,11392,75098,28,0,895,Yes,0,0,0,0,0,0,0,5,0,0,0,0,5,2017,Responder,1062,5989,25217,22556,20274,0,Riverside,Level II,,1,,,,,Comprehensive,Yes,,,1,
106331164,DESERT REGIONAL MEDICAL CENTER,Yes,Open,Level II,NO,42,28,36,129.4,,12 - Inland Counties,Riverside,General Acute Care,Investor - Corporation,General Medical / Surgical,0,Comprehensive,Comprehensive,YES,,YES,,YES,,YES,,YES,,YES,,YES,,1605,3,5809,8,26144,73,20001,1367,9672,10270,63231,11721,74952,28,0,1089,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,1608,5817,26217,21368,19942,0,Riverside,Level II,,1,,,,,Comprehensive,Yes,,,1,
